battery_mAh,screen_height_cm,screen_width_px,weight_g,internal_memory_GB,color_variety,has_4g,screen_height_px,has_wifi,talk_time_hr,primary_camera_mp,brand_popularity,thickness_cm,screen_width_cm,year_release,ram_MB,front_camera_mp,cpu_cores,has_bluetooth,has_3g,cpu_speed_GHz,has_touchscreen,has_dual_sim,price_range
1595,18,1988,88,63,1,0,1475,1,6,20,9,0.9,13,2019,908,1,1,0,0,1.9,0,1,1
541,19,1873,127,10,5,1,1836,0,15,0,10,0.4,9,2015,1019,0,4,0,1,1.0,1,0,1
1617,13,676,113,29,3,0,283,0,18,20,9,0.9,1,2022,3685,14,6,1,0,2.6,0,0,3
1154,12,1240,98,5,4,1,539,0,12,13,10,0.2,0,2023,1470,2,1,0,1,1.1,0,1,1
1638,19,563,189,2,2,0,440,1,9,11,3,0.2,9,2016,2299,6,1,0,1,1.0,1,0,2
1150,6,800,151,39,5,0,397,0,11,1,5,0.4,2,2023,999,0,8,1,1,2.7,1,0,0
1254,7,1021,149,44,2,1,204,0,12,10,8,0.2,4,2022,3011,0,1,1,1,2.3,1,0,2
1806,13,727,117,54,1,1,347,1,6,11,8,0.1,0,2021,3142,2,1,1,1,2.0,0,1,3
603,7,1284,114,12,4,0,1003,0,19,20,4,0.7,5,2017,1543,8,6,0,1,1.5,1,0,1
1834,13,1987,99,40,2,1,0,0,16,11,1,0.1,0,2016,3692,7,4,0,1,2.1,1,0,3
520,13,519,145,31,5,1,264,1,17,14,1,0.8,7,2021,2753,0,6,0,1,2.3,0,0,1
565,13,703,158,50,4,0,543,1,6,8,4,0.1,6,2019,2156,1,2,0,1,0.6,1,1,1
1689,8,675,150,9,3,0,467,0,3,15,6,0.5,4,2020,2637,11,5,1,1,0.5,0,0,2
742,11,925,104,21,5,0,875,0,7,1,8,0.7,8,2018,331,0,8,1,1,2.3,0,0,0
1143,12,1724,125,22,2,1,1116,0,16,6,6,1.0,5,2016,1214,1,3,0,1,1.2,1,1,1
761,19,1945,196,3,4,0,1325,1,15,15,9,0.8,3,2023,2248,9,7,1,1,0.5,1,0,2
959,19,1331,196,36,5,0,1313,1,8,14,9,0.4,1,2017,3073,0,5,1,1,1.3,1,1,3
772,7,1802,134,8,4,1,552,0,15,8,2,0.6,6,2021,422,7,7,1,1,1.2,0,1,0
1015,5,679,102,12,4,0,335,0,2,14,10,0.5,1,2022,2293,5,3,1,0,0.8,1,0,1
1824,12,1105,103,2,4,1,50,0,19,14,1,0.7,2,2016,3958,9,1,1,1,1.9,1,1,3
1130,6,1327,130,29,2,1,593,1,10,14,2,0.7,1,2020,432,1,1,1,1,0.5,1,1,0
1183,8,1010,120,48,5,1,268,0,3,12,5,0.1,3,2022,1152,3,8,1,1,0.5,0,1,0
574,8,1364,118,26,1,1,382,1,2,2,4,0.5,4,2021,1303,0,6,1,1,2.0,0,1,0
1472,6,892,169,20,1,1,443,0,11,6,4,0.3,1,2017,797,4,2,0,1,3.0,1,0,0
1868,8,884,179,40,2,1,576,0,17,17,9,0.9,2,2015,298,2,8,1,1,0.5,1,0,0
1375,8,679,147,20,2,0,596,1,12,7,8,0.4,0,2020,3847,2,6,0,1,2.9,0,0,3
881,18,636,160,64,4,0,115,1,6,6,6,0.5,9,2022,2110,1,3,0,1,1.0,1,0,1
1742,9,1407,176,43,5,1,356,0,3,7,1,0.9,2,2020,1921,5,3,1,1,0.5,1,1,2
1225,17,1567,107,60,5,0,10,0,6,15,2,0.1,11,2019,2423,6,2,0,1,0.7,0,1,2
1970,15,1684,132,15,3,1,1399,1,20,0,6,1.0,9,2022,1658,0,2,1,1,0.5,1,1,2
1186,17,584,160,21,3,0,68,0,7,4,2,0.4,8,2016,2361,2,8,1,1,0.5,0,1,1
1762,14,790,157,60,1,0,643,0,14,10,10,0.1,5,2015,1380,7,4,0,1,0.7,0,0,1
1731,5,1988,163,4,3,1,809,1,4,18,5,0.5,1,2015,3892,4,6,1,1,1.4,1,1,3
852,7,1349,160,8,3,1,683,0,20,9,5,0.8,6,2018,315,5,5,0,1,1.8,0,1,0
848,10,527,151,36,1,1,56,1,19,16,6,0.3,2,2020,2289,4,4,1,1,1.5,1,1,1
1575,7,818,185,11,1,1,492,0,17,20,6,0.2,3,2023,2182,0,7,0,1,2.5,1,1,2
1554,13,1492,105,23,3,0,699,1,20,18,6,0.1,9,2015,2184,7,6,0,1,2.8,0,1,2
1972,7,804,92,48,5,0,290,1,11,2,2,0.5,2,2015,2872,0,8,1,1,1.6,0,0,3
827,5,826,87,35,3,1,23,1,15,17,10,0.2,3,2019,2367,9,6,1,1,0.6,0,1,1
1063,12,849,155,3,4,0,394,0,20,10,3,0.9,10,2019,1919,7,4,0,1,1.5,1,0,1
1695,17,1742,84,34,4,0,713,0,14,10,6,0.4,6,2019,3296,1,5,0,0,2.3,0,1,3
1343,18,1205,81,14,4,1,1063,1,11,10,8,0.9,7,2020,462,5,8,0,1,2.4,1,1,0
834,11,1463,123,27,2,1,1421,0,20,16,1,0.2,9,2022,1591,2,1,0,1,0.5,1,0,1
595,19,816,122,20,4,1,623,1,2,18,1,0.4,11,2017,1593,0,2,0,1,2.6,0,0,0
1081,7,816,101,42,5,1,83,0,7,17,2,0.1,4,2023,2456,13,7,1,1,1.9,0,1,1
911,16,1692,199,14,2,0,1563,0,11,4,6,0.7,3,2015,2933,3,4,0,0,1.4,1,1,3
844,14,1995,197,22,2,1,777,0,7,2,9,0.9,11,2018,3154,1,7,0,1,2.2,0,1,3
1335,5,559,180,60,4,0,83,0,9,4,4,0.8,2,2023,3615,3,2,1,1,3.0,0,0,3
1883,17,915,87,24,3,0,203,0,3,16,3,0.1,10,2022,3563,9,1,0,0,1.6,0,0,3
1128,17,1226,147,33,1,0,938,0,19,7,8,0.6,15,2023,1440,6,8,1,1,0.5,0,1,1
826,15,1183,117,57,3,1,1077,0,5,17,10,0.6,14,2015,1907,14,2,1,1,2.4,0,1,1
1650,14,881,89,38,3,1,773,1,2,1,9,0.7,10,2023,324,0,1,0,1,2.3,1,0,0
1162,10,866,104,50,2,0,332,1,15,10,5,0.5,3,2017,1404,0,4,0,1,1.0,1,0,1
1517,18,1645,169,8,2,1,570,0,12,18,9,0.8,16,2023,2738,2,4,0,1,2.5,0,0,2
963,12,821,156,60,2,1,742,0,16,3,2,0.8,6,2015,2722,1,3,0,1,0.5,0,0,2
1837,8,1539,103,12,5,1,1420,1,20,6,3,0.9,7,2015,2294,5,8,0,1,1.0,0,1,3
1028,18,1923,193,30,5,1,1801,1,13,10,7,0.1,4,2023,1424,1,1,1,1,2.8,0,0,1
1831,14,1790,189,55,1,0,1693,0,10,9,7,1.0,3,2020,1133,4,8,1,0,2.2,1,1,1
571,19,1536,101,58,2,1,31,1,11,11,6,0.6,10,2018,555,5,6,1,1,2.0,0,1,0
1770,13,1373,183,9,4,0,1098,1,14,5,6,0.6,10,2021,3785,0,6,1,1,2.3,0,0,3
970,12,1786,84,59,2,0,1765,0,12,19,2,0.2,0,2019,3675,5,7,1,0,1.3,0,1,3
642,9,1775,86,38,5,1,887,0,2,10,10,0.8,2,2021,435,0,5,1,1,0.5,1,0,0
622,5,1964,193,11,2,0,760,1,4,14,6,0.8,0,2022,3183,12,8,1,1,1.9,1,1,2
600,17,1032,199,6,5,1,486,0,7,15,4,0.8,4,2022,3495,9,2,1,1,1.8,1,0,2
1412,15,660,86,57,2,0,2,1,18,10,3,0.2,10,2015,1853,9,3,0,0,0.6,0,0,1
733,12,1787,138,16,4,0,202,0,19,12,2,0.4,0,2022,2648,7,4,0,1,0.8,1,0,2
1070,14,1614,160,19,1,0,90,0,20,16,1,0.8,13,2020,2647,9,7,1,0,3.0,1,0,2
875,19,853,146,30,4,0,469,1,15,8,5,0.7,15,2018,702,1,8,1,1,0.7,1,1,0
1994,12,1546,189,5,5,0,86,0,18,7,2,0.4,11,2022,1836,5,2,1,1,0.7,0,0,2
823,13,1350,182,18,3,1,1180,0,9,16,2,0.2,10,2017,3894,9,5,0,1,1.0,1,1,3
1908,19,1046,111,30,4,1,140,1,17,19,7,1.0,17,2018,2944,9,2,0,1,0.5,0,0,3
790,13,1437,89,44,2,1,1100,0,9,8,8,0.1,11,2020,3424,7,8,0,1,0.5,1,1,3
1330,9,892,177,40,1,0,194,1,14,5,10,0.5,4,2021,2678,1,1,1,1,1.8,1,1,2
1660,12,569,100,15,2,1,440,0,9,8,8,0.7,5,2018,2424,2,8,0,1,0.5,1,0,2
1776,15,1803,82,20,2,0,1563,1,12,16,4,0.9,10,2018,2671,2,6,0,0,2.2,1,0,3
1611,15,1011,199,27,4,1,163,1,6,10,1,0.9,2,2021,3078,4,1,0,1,0.5,0,1,2
1410,18,1311,92,15,1,1,192,0,18,1,7,0.3,4,2020,2304,0,3,1,1,0.5,1,1,2
1772,6,1405,159,45,3,1,837,0,17,18,1,0.5,1,2022,1146,17,2,1,1,1.6,1,0,1
1280,6,588,108,39,2,1,356,1,2,1,4,1.0,4,2015,2335,0,7,1,1,1.3,0,0,1
1712,5,663,155,23,1,0,155,0,15,19,8,1.0,0,2021,1422,2,7,1,1,0.9,1,1,1
1562,15,1776,140,55,3,0,1032,0,3,1,2,0.1,3,2021,2096,0,8,1,0,0.7,0,0,2
891,17,1435,153,18,2,1,40,1,4,3,6,0.1,16,2021,1303,1,6,0,1,1.9,1,1,0
1957,16,1727,151,36,1,1,1194,1,18,19,6,0.8,2,2021,1115,18,2,0,1,1.2,0,1,1
1110,12,1262,192,42,4,0,1179,0,18,2,9,0.9,8,2022,456,1,5,0,1,0.6,1,0,0
875,14,969,104,43,2,1,902,0,18,3,5,0.6,2,2023,3396,1,8,1,1,1.4,0,1,3
1211,6,963,130,28,2,0,58,0,14,3,10,0.3,1,2023,2750,0,2,1,0,1.2,1,0,2
769,15,1780,112,54,1,1,1385,1,20,19,4,0.2,8,2016,941,12,4,0,1,0.5,0,1,0
671,13,1617,95,2,2,1,614,0,2,19,5,0.1,4,2021,2278,7,6,0,1,2.9,0,0,2
1872,8,1088,172,26,3,1,672,1,8,10,10,0.5,4,2021,2273,5,4,0,1,0.5,0,0,2
1076,17,1718,191,14,2,1,1088,1,2,0,5,0.7,16,2018,2355,0,5,0,1,2.3,1,1,2
1325,17,695,146,50,5,0,499,0,2,10,8,0.1,10,2023,2328,2,1,0,1,1.9,0,0,2
911,8,763,182,28,3,1,157,1,13,2,10,0.5,4,2022,2638,1,2,1,1,2.2,1,1,1
1273,8,1399,178,23,1,0,485,0,13,14,8,0.6,5,2015,558,1,6,1,1,0.7,0,0,0
1062,16,817,124,39,3,1,571,1,11,4,2,0.9,0,2016,1345,3,4,0,1,0.5,0,0,0
1317,7,542,154,12,5,0,431,1,11,9,7,0.1,0,2016,425,6,2,0,1,1.5,1,0,0
940,15,1090,115,16,5,0,499,1,9,1,8,0.7,13,2022,2192,0,4,0,1,2.9,1,0,1
729,19,1055,135,14,2,0,563,1,17,2,6,0.6,15,2015,3397,0,6,1,1,2.0,0,0,2
1494,14,1003,93,3,2,1,944,0,17,17,5,0.9,13,2018,1208,6,7,0,1,2.4,1,0,1
1546,12,1491,124,27,4,1,1138,0,16,6,9,0.7,10,2019,267,2,2,1,1,1.6,1,1,0
1253,7,647,113,34,3,1,161,1,8,10,3,0.9,3,2023,3518,0,4,0,1,0.7,1,0,3
895,7,1575,164,16,4,0,126,1,4,14,10,0.3,0,2021,3122,6,8,0,0,0.5,0,1,2
793,11,1196,124,43,5,1,15,1,3,2,4,0.3,9,2022,1050,0,8,1,1,1.9,1,1,0
1628,17,1713,136,56,2,0,500,1,12,13,9,0.1,11,2023,3358,11,2,1,1,1.8,1,1,3
625,10,1771,138,42,2,0,203,0,17,3,6,0.8,4,2021,2929,2,8,0,1,2.7,0,1,2
1110,9,1950,153,12,2,1,961,0,15,5,8,0.3,7,2019,624,2,8,0,1,1.5,0,0,0
999,7,1970,132,49,1,0,608,0,8,17,7,0.6,0,2019,1598,6,1,0,0,1.7,1,0,1
1856,17,1155,155,24,5,1,277,0,10,1,2,0.1,6,2020,2052,0,5,0,1,0.5,1,1,2
1715,16,1849,120,15,2,1,114,0,4,20,3,0.6,2,2019,1249,9,6,0,1,2.6,1,1,1
1897,17,738,154,54,5,1,630,0,2,7,1,0.3,11,2023,412,2,2,1,1,1.9,0,0,0
1202,19,1742,122,19,2,0,404,0,3,1,9,0.1,0,2017,595,0,2,1,0,2.4,0,1,0
1171,6,755,167,19,3,0,248,0,8,19,7,0.3,5,2017,263,2,7,1,0,1.7,0,1,0
964,17,1234,86,22,5,1,225,0,5,0,1,0.7,16,2021,2577,0,8,0,1,2.0,1,0,2
1973,6,851,193,46,4,0,699,1,3,10,3,0.1,0,2021,639,6,4,1,0,2.4,0,1,0
1992,10,895,141,2,1,0,649,0,10,14,4,0.1,9,2020,3206,11,1,1,1,0.6,1,1,3
546,7,1658,159,26,4,0,416,0,3,15,4,1.0,2,2017,1550,5,5,1,0,2.6,1,1,1
1093,12,1420,171,31,5,1,1310,0,6,12,5,0.6,0,2021,1646,1,2,0,1,0.5,1,0,1
1880,17,1983,200,35,2,0,930,0,15,14,3,0.1,7,2019,1930,11,4,1,0,2.0,1,0,2
1765,6,1175,87,11,5,0,835,0,18,7,3,0.7,5,2021,3695,3,2,0,1,1.1,0,0,3
1640,6,1806,87,36,1,1,664,1,10,11,1,0.9,1,2016,3235,1,8,0,1,0.5,0,1,3
1830,8,1583,191,7,5,0,460,0,14,12,7,0.9,7,2020,2334,0,6,0,0,0.5,1,0,2
826,17,1615,187,62,2,0,778,0,17,19,10,0.7,4,2022,1998,3,4,0,0,0.6,0,0,1
1864,10,1545,142,7,4,1,225,0,10,2,1,0.1,1,2015,2258,0,1,0,1,2.2,0,0,2
586,12,1118,121,42,3,1,785,1,7,17,2,0.3,2,2018,1869,16,7,1,1,0.6,1,0,1
1206,7,1713,127,30,4,1,1581,1,4,13,4,0.6,1,2015,1825,10,3,0,1,3.0,0,1,2
832,12,1944,165,5,2,1,9,1,14,2,4,0.1,5,2015,3946,1,5,1,1,0.5,1,1,3
848,10,1294,103,8,2,0,7,1,15,3,5,0.1,6,2022,436,1,7,1,1,2.8,1,0,0
1851,6,1175,112,53,1,0,174,0,8,2,2,0.7,0,2021,2678,0,6,0,1,2.9,0,0,2
1166,8,638,80,59,5,0,437,1,7,11,4,0.5,6,2015,3887,7,1,1,1,0.5,0,0,3
1776,16,623,172,35,5,0,278,1,20,16,1,0.1,13,2016,1813,10,4,1,1,2.1,1,1,1
1254,14,1372,134,27,4,1,1288,1,16,10,2,0.2,1,2018,817,2,2,1,1,1.2,1,0,0
1494,15,1190,101,24,3,1,979,0,9,17,1,0.2,12,2015,3614,4,1,0,1,1.6,0,1,3
984,11,1931,119,39,3,1,56,0,16,18,10,0.5,7,2017,2013,0,8,1,1,2.2,1,1,1
1179,8,1429,154,5,1,0,913,1,18,17,10,0.9,7,2022,543,1,5,1,0,0.8,0,0,0
513,16,710,174,27,2,0,282,1,13,13,4,0.4,6,2022,3400,8,8,0,0,1.9,1,0,2
557,17,710,89,17,1,0,322,0,16,4,4,0.2,16,2022,2623,3,6,0,0,0.5,0,1,1
744,9,1963,105,33,5,1,1252,0,19,2,7,0.5,3,2020,2700,0,4,0,1,1.7,0,1,2
1129,11,1702,116,21,2,1,1128,0,13,10,10,0.6,0,2020,1400,9,2,1,1,0.8,1,1,1
1148,10,688,170,58,1,1,606,0,11,20,9,0.3,7,2019,3127,0,5,0,1,2.3,0,1,2
1793,19,1459,175,44,4,1,655,1,6,17,9,0.7,9,2023,2803,12,5,0,1,2.7,1,0,3
1310,18,970,150,15,5,0,954,1,5,11,5,0.2,17,2018,2518,3,5,0,0,2.3,1,1,2
1604,7,1042,191,6,3,0,68,0,2,15,10,0.5,2,2021,3564,1,6,0,1,1.2,1,0,3
1676,14,1197,145,37,1,0,134,1,4,3,1,0.2,8,2015,2515,2,1,0,1,1.6,0,0,2
1001,13,1836,117,40,5,0,922,1,10,7,1,0.2,9,2023,3654,1,3,0,1,2.8,1,1,3
1086,17,1976,135,24,5,1,1874,1,18,19,6,0.1,1,2021,3930,0,8,0,1,2.7,1,0,3
1986,11,599,89,39,3,1,251,0,17,19,2,0.1,8,2023,3476,7,7,1,1,0.5,1,1,3
634,18,1853,192,41,3,0,1362,1,4,12,8,0.2,11,2021,3242,5,1,1,1,0.8,0,0,3
502,5,1159,82,52,3,0,281,0,20,8,9,1.0,4,2016,2666,7,6,0,1,0.8,1,0,2
1641,13,1994,97,48,1,0,224,1,17,7,4,0.7,6,2020,1695,6,8,0,1,1.1,0,0,2
623,14,844,189,15,3,1,778,1,18,1,5,0.2,4,2018,3510,0,3,0,1,1.4,0,1,2
962,14,1424,161,17,4,0,546,0,20,20,8,0.1,3,2017,3438,3,8,1,0,1.1,0,1,3
1057,16,891,97,41,5,1,397,0,2,10,3,0.1,9,2016,2033,3,4,1,1,2.7,1,0,1
1862,11,1046,182,62,3,0,386,0,9,2,5,1.0,3,2020,1017,1,1,0,1,1.5,0,0,1
555,8,1970,193,38,5,1,214,1,8,10,3,0.8,1,2022,1686,5,2,1,1,3.0,0,1,1
1000,7,833,135,58,2,1,461,0,20,12,10,1.0,0,2020,862,1,5,0,1,2.7,0,0,0
841,6,675,81,11,2,1,125,0,11,14,3,0.3,5,2023,957,6,5,0,1,0.5,1,0,0
865,13,1009,89,16,3,0,335,1,14,12,3,0.1,3,2019,3494,5,4,0,0,2.9,0,0,3
999,8,1641,165,56,5,1,342,1,11,13,7,1.0,4,2016,3083,11,4,0,1,2.6,1,1,2
1232,8,761,131,30,2,0,625,1,15,14,7,0.9,4,2022,1656,12,6,0,1,1.2,1,0,1
1194,15,509,165,34,3,1,494,0,19,12,7,0.2,1,2023,313,6,2,0,1,2.3,1,0,0
612,16,1487,179,20,5,1,1145,1,18,6,10,0.8,2,2018,3282,1,8,1,1,0.5,1,1,3
1362,19,1042,186,47,3,0,600,1,5,4,8,0.5,17,2020,3629,0,6,1,0,2.9,1,0,3
1469,15,711,169,44,5,1,484,1,5,14,5,0.5,5,2022,1687,11,2,0,1,1.7,1,1,1
986,8,679,182,28,2,1,199,0,18,20,5,0.8,7,2023,1149,13,4,1,1,0.8,1,0,0
1843,5,832,104,62,3,1,21,1,6,7,4,0.8,4,2019,3899,1,3,0,1,2.8,0,0,3
1561,13,1811,134,4,2,1,885,0,10,13,7,0.5,12,2020,1783,10,2,0,1,0.5,1,1,2
1695,8,1208,189,47,3,1,308,0,11,13,10,0.5,6,2018,1629,2,5,1,1,0.5,1,1,1
667,11,1947,185,8,1,0,1015,0,8,7,4,0.8,8,2019,2528,3,1,0,0,2.6,1,1,2
1768,9,1814,88,2,2,1,1303,0,5,2,2,0.8,6,2021,3256,0,7,1,1,2.0,1,0,3
1269,10,1036,180,41,2,0,406,1,16,17,4,1.0,9,2023,2341,16,8,1,0,2.8,0,1,2
1109,15,833,151,57,4,0,124,0,16,12,8,0.9,10,2020,2785,6,1,1,1,2.8,0,1,2
936,13,1677,164,14,2,1,150,0,12,17,9,0.1,1,2020,3761,14,3,0,1,0.5,0,1,3
1713,15,1963,199,5,5,1,108,1,2,16,3,0.7,6,2022,1513,9,6,1,1,2.0,0,0,1
1175,10,557,167,45,3,1,90,0,5,7,7,0.6,6,2018,2240,1,2,1,1,1.7,1,1,1
1940,19,1809,194,5,1,1,588,1,3,1,9,0.2,18,2017,820,0,4,1,1,1.0,1,1,1
855,16,1196,159,59,5,1,1028,1,8,3,4,0.5,8,2021,1875,2,2,1,1,0.5,1,0,1
771,16,1247,157,33,5,1,776,1,10,17,10,0.1,2,2019,920,0,3,1,1,0.5,1,1,0
645,18,584,174,63,5,1,278,1,13,14,3,1.0,8,2016,3615,10,4,0,1,2.5,0,0,2
1307,16,1103,88,7,5,0,897,1,5,3,5,0.6,9,2016,1412,2,7,0,0,1.8,0,0,1
1948,6,700,136,5,1,0,651,0,10,13,1,0.2,1,2020,361,4,1,0,0,2.9,1,1,0
1509,12,1684,81,50,4,0,1010,0,3,8,3,0.3,8,2022,1540,5,4,0,1,0.6,1,1,1
626,6,1759,109,11,2,1,737,1,4,9,8,0.8,1,2015,1077,3,2,1,1,2.8,0,1,0
1190,13,1646,93,40,5,0,1399,1,9,1,8,0.2,7,2020,3610,0,5,0,0,2.0,0,1,3
1727,5,1288,158,57,2,0,376,0,6,18,4,0.3,2,2016,512,10,6,1,0,2.1,0,1,0
1670,6,1330,114,62,2,0,1117,1,20,20,2,0.5,0,2016,3024,14,8,1,0,3.0,0,0,3
1150,11,1947,134,27,5,1,234,0,16,17,8,1.0,0,2021,1610,4,1,1,1,0.5,0,1,1
1208,17,1028,175,16,4,1,691,0,12,19,8,1.0,16,2015,2201,5,1,0,1,2.9,0,0,1
1812,18,1550,162,42,2,1,380,1,11,15,10,1.0,13,2020,3338,4,7,1,1,1.3,1,1,3
770,7,1483,196,61,3,0,603,1,4,9,4,0.2,3,2021,3473,6,4,1,0,1.5,0,1,3
1559,7,681,114,10,2,1,117,1,15,17,3,0.3,5,2022,2203,10,8,1,1,1.3,1,1,1
1902,14,877,155,13,5,0,766,0,15,11,2,0.2,10,2021,940,10,4,0,1,0.5,1,0,1
1751,19,1952,146,4,1,0,1499,1,12,9,9,0.6,14,2020,1155,1,8,0,0,2.5,1,0,1
1416,10,1578,93,20,2,0,1175,1,7,0,1,0.1,2,2023,3872,0,4,1,0,1.8,0,1,3
1288,16,1503,115,61,4,1,988,1,10,6,7,0.2,6,2017,1882,3,6,0,1,0.5,0,1,2
1003,16,1905,119,16,3,1,190,0,10,19,5,0.6,7,2020,1798,16,8,1,1,2.9,0,0,1
1715,17,1375,96,18,3,1,674,0,3,3,8,0.1,2,2018,2598,1,6,1,1,0.5,0,1,3
1967,15,1374,199,46,1,1,518,0,7,7,4,0.6,2,2016,1567,0,1,0,1,0.5,1,0,1
962,16,1916,125,2,1,0,1618,0,14,20,7,0.9,2,2015,1491,14,1,0,1,1.0,0,1,1
1487,12,989,120,42,2,1,857,0,3,7,5,0.8,4,2015,2003,5,2,0,1,1.5,0,0,2
1569,6,665,190,54,5,1,371,0,4,6,5,0.9,2,2017,3905,4,4,1,1,1.6,0,1,3
1146,19,583,111,57,4,1,73,1,11,10,9,0.4,9,2018,291,5,5,0,1,3.0,1,0,0
1379,11,755,118,9,3,1,98,1,18,13,9,0.8,4,2016,1693,6,8,1,1,1.5,0,0,1
1504,13,1853,152,25,1,1,395,1,13,9,9,0.3,11,2015,1788,7,4,0,1,1.9,0,1,1
1945,18,1540,112,26,4,0,1064,1,20,5,6,0.7,7,2018,3322,3,6,0,0,1.2,0,0,3
1630,12,1726,80,32,5,1,712,1,20,1,6,0.9,10,2021,1751,0,6,1,1,2.8,0,1,2
1125,14,939,117,23,3,0,774,0,12,14,5,0.4,8,2020,1641,10,1,1,1,2.7,1,0,1
614,10,1040,178,51,3,1,1012,1,12,7,9,0.1,7,2020,2854,4,7,1,1,0.7,0,0,2
854,7,1148,101,17,5,1,730,0,2,9,10,0.9,0,2023,3115,5,4,0,1,1.0,0,0,2
1470,10,1090,121,45,3,0,777,1,14,9,8,0.1,1,2016,3259,6,1,1,1,1.7,0,1,3
1826,17,1633,172,49,5,1,973,0,17,6,7,0.6,9,2018,1612,5,8,1,1,0.5,1,1,2
807,5,829,127,37,3,0,245,0,4,0,7,0.2,4,2019,2319,0,4,1,0,0.5,0,1,1
1996,17,1083,138,7,2,1,937,0,16,4,6,0.1,14,2015,1258,0,5,1,1,2.8,0,1,1
1083,18,1164,158,41,5,0,937,1,10,5,5,0.7,3,2022,1543,3,5,1,0,2.0,0,0,1
1035,12,1171,178,49,4,1,574,0,19,15,4,0.3,4,2022,3991,14,2,0,1,0.5,0,1,3
1521,5,1630,143,62,2,1,678,0,19,9,3,0.3,2,2020,3555,5,1,1,1,1.6,0,0,3
1314,17,512,87,5,4,1,82,0,18,18,3,1.0,16,2019,3411,13,4,1,1,2.8,0,1,3
535,9,1775,190,24,3,0,398,0,4,19,6,0.2,3,2022,524,5,8,0,0,1.9,0,0,0
673,18,1570,142,35,4,1,1096,1,4,14,4,0.4,17,2017,3541,13,6,1,1,1.9,0,0,3
1219,9,1698,169,4,2,0,1419,0,4,7,6,0.3,2,2017,1998,5,6,0,0,1.6,0,1,2
1606,11,770,200,33,5,1,157,0,2,0,3,0.9,1,2016,3437,0,5,1,1,0.5,0,1,3
1603,17,1207,114,17,1,1,430,1,11,8,4,0.5,3,2019,1637,1,2,1,1,0.5,0,1,1
1958,7,1848,153,52,4,1,1524,0,3,14,9,0.4,6,2017,3064,6,1,0,1,0.5,0,0,3
695,16,1829,196,12,1,1,1649,1,7,19,5,0.6,13,2017,2855,18,2,0,1,0.5,1,0,2
1441,9,954,106,53,4,1,254,1,4,12,7,0.5,4,2020,1393,0,1,0,1,0.6,1,1,1
1470,18,1988,138,33,4,1,1790,0,4,10,10,0.4,4,2022,1633,4,7,0,1,2.2,0,1,2
1890,10,1832,127,48,5,1,1438,1,15,5,2,0.5,4,2016,2392,4,4,0,1,1.1,0,0,3
1152,15,1673,82,26,3,1,1304,1,8,0,5,0.3,2,2018,3284,0,2,1,1,2.1,0,1,3
1619,7,1180,117,20,2,0,813,1,16,9,9,0.9,5,2021,464,3,6,1,1,0.9,0,0,0
1002,19,1007,180,45,2,0,948,0,18,7,3,0.7,13,2015,1234,1,7,1,1,1.8,1,0,0
742,8,1288,139,36,2,1,1161,1,6,1,9,0.7,0,2015,292,0,3,1,1,0.5,1,0,0
1306,6,1258,174,33,3,1,867,0,16,9,6,0.4,5,2021,2521,2,3,1,1,2.1,0,1,2
1424,15,1199,180,20,1,0,181,0,19,0,4,0.6,0,2021,2658,0,5,1,1,2.9,0,1,2
942,6,1532,91,27,2,0,754,1,13,9,7,0.5,3,2015,587,8,4,0,0,1.4,1,1,0
1934,18,1127,118,2,1,1,242,1,9,16,8,0.1,1,2015,2190,8,4,1,1,2.7,0,0,2
1290,16,742,110,35,3,1,405,0,8,20,6,0.3,2,2018,879,19,4,1,1,1.4,0,1,0
930,7,1763,80,54,3,0,1569,0,9,13,5,0.9,1,2019,1743,0,1,0,0,2.1,1,1,2
1699,16,1099,156,21,5,0,105,0,18,20,6,0.1,0,2019,1181,16,4,1,1,0.5,1,0,1
1849,14,1986,181,29,2,0,978,1,15,12,5,0.5,4,2018,3330,1,7,1,1,0.5,0,0,3
1922,12,1882,153,42,5,1,725,0,17,16,8,0.6,1,2022,3564,15,8,0,1,0.5,0,0,3
548,17,1657,146,56,2,1,657,1,8,14,1,0.4,14,2021,562,0,4,0,1,1.0,1,1,0
916,11,1393,82,47,3,1,1147,0,11,1,7,0.2,10,2023,1659,0,4,1,1,0.5,1,0,1
1783,12,1566,183,14,3,0,910,1,7,11,10,0.6,7,2021,1816,8,8,1,0,0.5,0,0,2
1083,16,503,156,49,4,1,295,1,5,9,10,0.8,8,2015,1338,2,5,1,1,1.4,1,1,0
1698,15,508,131,7,4,1,26,0,17,12,2,0.8,3,2021,2992,10,8,0,1,2.8,1,0,2
1969,16,764,85,7,3,1,332,0,7,20,9,0.2,7,2015,315,5,8,0,1,0.8,1,1,0
869,19,533,197,2,3,0,519,1,12,3,1,0.6,0,2021,3249,0,7,0,0,1.9,0,0,2
1337,10,1029,200,5,1,0,161,0,20,1,10,0.7,1,2022,3242,0,4,1,0,2.7,1,1,2
637,15,1289,194,28,1,0,1080,0,7,6,6,0.6,10,2023,2725,2,4,1,0,0.8,0,1,2
833,19,1290,145,27,5,1,649,1,19,2,9,0.3,8,2017,586,0,4,1,1,0.6,0,1,0
1248,9,1686,89,9,4,1,71,0,13,8,1,0.4,8,2018,2454,6,3,0,1,2.4,1,0,2
